Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
68,2025-10-10T10:53:00+11:00,2025-10-10,10:53,8,3,11
68,2025-10-10T10:54:00+11:00,2025-10-10,10:54,8,4,12
72,2025-10-10T10:41:00+11:00,2025-10-10,10:41,1,5,6
72,2025-10-10T10:46:00+11:00,2025-10-10,10:46,1,2,3
72,2025-10-10T10:47:00+11:00,2025-10-10,10:47,0,4,4
72,2025-10-10T10:49:00+11:00,2025-10-10,10:49,1,7,8
72,2025-10-10T10:50:00+11:00,2025-10-10,10:50,2,2,4
76,2025-10-10T10:43:00+11:00,2025-10-10,10:43,2,0,2
76,2025-10-10T10:46:00+11:00,2025-10-10,10:46,1,0,1
79,2025-10-10T10:43:00+11:00,2025-10-10,10:43,6,3,9
79,2025-10-10T10:45:00+11:00,2025-10-10,10:45,3,17,20
79,2025-10-10T10:46:00+11:00,2025-10-10,10:46,9,7,16
79,2025-10-10T10:47:00+11:00,2025-10-10,10:47,10,4,14
79,2025-10-10T10:54:00+11:00,2025-10-10,10:54,5,0,5
85,2025-10-10T10:41:00+11:00,2025-10-10,10:41,1,2,3
85,2025-10-10T10:45:00+11:00,2025-10-10,10:45,1,3,4
85,2025-10-10T10:54:00+11:00,2025-10-10,10:54,2,0,2
86,2025-10-10T10:40:00+11:00,2025-10-10,10:40,1,1,2
86,2025-10-10T10:41:00+11:00,2025-10-10,10:41,1,0,1
86,2025-10-10T10:44:00+11:00,2025-10-10,10:44,1,0,1
86,2025-10-10T10:48:00+11:00,2025-10-10,10:48,1,0,1
86,2025-10-10T10:52:00+11:00,2025-10-10,10:52,2,0,2
109,2025-10-10T10:40:00+11:00,2025-10-10,10:40,10,13,23
117,2025-10-10T10:40:00+11:00,2025-10-10,10:40,11,5,16
130,2025-10-10T10:50:00+11:00,2025-10-10,10:50,0,7,7
136,2025-10-10T10:40:00+11:00,2025-10-10,10:40,12,6,18
139,2025-10-10T10:45:00+11:00,2025-10-10,10:45,4,12,16
141,2025-10-10T10:45:00+11:00,2025-10-10,10:45,14,14,28
161,2025-10-10T10:40:00+11:00,2025-10-10,10:40,9,6,15
161,2025-10-10T10:50:00+11:00,2025-10-10,10:50,5,11,16
164,2025-10-10T10:45:00+11:00,2025-10-10,10:45,6,4,10
164,2025-10-10T10:50:00+11:00,2025-10-10,10:50,9,5,14
180,2025-10-10T10:44:00+11:00,2025-10-10,10:44,2,0,2
180,2025-10-10T10:47:00+11:00,2025-10-10,10:47,1,0,1
180,2025-10-10T10:48:00+11:00,2025-10-10,10:48,1,0,1
180,2025-10-10T10:52:00+11:00,2025-10-10,10:52,1,1,2
3,2025-10-10T05:12:00+11:00,2025-10-10,05:12,0,1,1
3,2025-10-10T05:14:00+11:00,2025-10-10,05:14,0,1,1
3,2025-10-10T05:18:00+11:00,2025-10-10,05:18,0,1,1
3,2025-10-10T05:21:00+11:00,2025-10-10,05:21,1,0,1
3,2025-10-10T05:22:00+11:00,2025-10-10,05:22,2,1,3
3,2025-10-10T05:23:00+11:00,2025-10-10,05:23,0,1,1
3,2025-10-10T05:24:00+11:00,2025-10-10,05:24,0,1,1
4,2025-10-10T05:16:00+11:00,2025-10-10,05:16,0,2,2
5,2025-10-10T05:10:00+11:00,2025-10-10,05:10,2,0,2
6,2025-10-10T05:12:00+11:00,2025-10-10,05:12,1,1,2
21,2025-10-10T05:20:00+11:00,2025-10-10,05:20,0,2,2
28,2025-10-10T05:16:00+11:00,2025-10-10,05:16,0,1,1
28,2025-10-10T05:23:00+11:00,2025-10-10,05:23,1,2,3
29,2025-10-10T05:15:00+11:00,2025-10-10,05:15,0,1,1
41,2025-10-10T05:11:00+11:00,2025-10-10,05:11,0,1,1
41,2025-10-10T05:12:00+11:00,2025-10-10,05:12,0,1,1
41,2025-10-10T05:15:00+11:00,2025-10-10,05:15,2,0,2
41,2025-10-10T05:17:00+11:00,2025-10-10,05:17,2,3,5
41,2025-10-10T05:18:00+11:00,2025-10-10,05:18,2,6,8
47,2025-10-10T05:10:00+11:00,2025-10-10,05:10,0,1,1
47,2025-10-10T05:16:00+11:00,2025-10-10,05:16,0,1,1
47,2025-10-10T05:23:00+11:00,2025-10-10,05:23,0,1,1
54,2025-10-10T05:16:00+11:00,2025-10-10,05:16,1,0,1
54,2025-10-10T05:24:00+11:00,2025-10-10,05:24,0,2,2
61,2025-10-10T05:11:00+11:00,2025-10-10,05:11,0,1,1
61,2025-10-10T05:15:00+11:00,2025-10-10,05:15,0,1,1
78,2025-10-10T05:16:00+11:00,2025-10-10,05:16,0,2,2
84,2025-10-10T05:10:00+11:00,2025-10-10,05:10,0,4,4
87,2025-10-10T05:10:00+11:00,2025-10-10,05:10,2,0,2
107,2025-10-10T05:15:00+11:00,2025-10-10,05:15,2,1,3
131,2025-10-10T05:20:00+11:00,2025-10-10,05:20,0,1,1
132,2025-10-10T05:10:00+11:00,2025-10-10,05:10,1,0,1
134,2025-10-10T05:15:00+11:00,2025-10-10,05:15,4,0,4
135,2025-10-10T05:20:00+11:00,2025-10-10,05:20,2,0,2
162,2025-10-10T05:10:00+11:00,2025-10-10,05:10,1,0,1
162,2025-10-10T05:15:00+11:00,2025-10-10,05:15,2,1,3
181,2025-10-10T05:16:00+11:00,2025-10-10,05:16,0,1,1
181,2025-10-10T05:22:00+11:00,2025-10-10,05:22,0,1,1
182,2025-10-10T05:10:00+11:00,2025-10-10,05:10,5,3,8
182,2025-10-10T05:20:00+11:00,2025-10-10,05:20,1,1,2
185,2025-10-10T05:15:00+11:00,2025-10-10,05:15,1,0,1
1,2025-10-10T05:16:00+11:00,2025-10-10,05:16,0,1,1
12,2025-10-10T05:19:00+11:00,2025-10-10,05:19,0,1,1
17,2025-10-10T05:20:00+11:00,2025-10-10,05:20,0,1,1
19,2025-10-10T05:21:00+11:00,2025-10-10,05:21,0,1,1
20,2025-10-10T05:11:00+11:00,2025-10-10,05:11,0,1,1
20,2025-10-10T05:17:00+11:00,2025-10-10,05:17,0,4,4
23,2025-10-10T05:16:00+11:00,2025-10-10,05:16,0,1,1
23,2025-10-10T05:17:00+11:00,2025-10-10,05:17,0,4,4
23,2025-10-10T05:21:00+11:00,2025-10-10,05:21,1,0,1
24,2025-10-10T05:15:00+11:00,2025-10-10,05:15,0,7,7
24,2025-10-10T05:19:00+11:00,2025-10-10,05:19,0,1,1
24,2025-10-10T05:24:00+11:00,2025-10-10,05:24,1,0,1
27,2025-10-10T05:16:00+11:00,2025-10-10,05:16,1,0,1
30,2025-10-10T05:11:00+11:00,2025-10-10,05:11,1,3,4
30,2025-10-10T05:15:00+11:00,2025-10-10,05:15,1,0,1
30,2025-10-10T05:21:00+11:00,2025-10-10,05:21,0,5,5
30,2025-10-10T05:22:00+11:00,2025-10-10,05:22,3,5,8
30,2025-10-10T05:24:00+11:00,2025-10-10,05:24,1,0,1
35,2025-10-10T05:24:00+11:00,2025-10-10,05:24,0,1,1
49,2025-10-10T05:24:00+11:00,2025-10-10,05:24,3,0,3
51,2025-10-10T05:12:00+11:00,2025-10-10,05:12,0,1,1
51,2025-10-10T05:18:00+11:00,2025-10-10,05:18,1,0,1
51,2025-10-10T05:23:00+11:00,2025-10-10,05:23,1,0,1
52,2025-10-10T05:20:00+11:00,2025-10-10,05:20,1,0,1
63,2025-10-10T05:24:00+11:00,2025-10-10,05:24,0,1,1
67,2025-10-10T05:12:00+11:00,2025-10-10,05:12,0,1,1
67,2025-10-10T05:17:00+11:00,2025-10-10,05:17,0,1,1
67,2025-10-10T05:22:00+11:00,2025-10-10,05:22,1,0,1
67,2025-10-10T05:24:00+11:00,2025-10-10,05:24,1,0,1
72,2025-10-10T05:15:00+11:00,2025-10-10,05:15,0,3,3
79,2025-10-10T05:14:00+11:00,2025-10-10,05:14,2,0,2
79,2025-10-10T05:21:00+11:00,2025-10-10,05:21,1,0,1
130,2025-10-10T05:15:00+11:00,2025-10-10,05:15,0,1,1
141,2025-10-10T05:10:00+11:00,2025-10-10,05:10,2,0,2
3,2025-10-10T11:41:00+11:00,2025-10-10,11:41,13,19,32
3,2025-10-10T11:42:00+11:00,2025-10-10,11:42,2,11,13
3,2025-10-10T11:48:00+11:00,2025-10-10,11:48,14,16,30
3,2025-10-10T11:49:00+11:00,2025-10-10,11:49,16,11,27
4,2025-10-10T11:44:00+11:00,2025-10-10,11:44,42,14,56
4,2025-10-10T11:45:00+11:00,2025-10-10,11:45,29,14,43
4,2025-10-10T11:49:00+11:00,2025-10-10,11:49,20,17,37
4,2025-10-10T11:50:00+11:00,2025-10-10,11:50,30,11,41
4,2025-10-10T11:51:00+11:00,2025-10-10,11:51,14,23,37
4,2025-10-10T11:53:00+11:00,2025-10-10,11:53,24,19,43
4,2025-10-10T11:54:00+11:00,2025-10-10,11:54,34,10,44
5,2025-10-10T11:45:00+11:00,2025-10-10,11:45,64,89,153
6,2025-10-10T11:40:00+11:00,2025-10-10,11:40,3,6,9
6,2025-10-10T11:41:00+11:00,2025-10-10,11:41,7,10,17
6,2025-10-10T11:45:00+11:00,2025-10-10,11:45,12,9,21
6,2025-10-10T11:48:00+11:00,2025-10-10,11:48,9,20,29
6,2025-10-10T11:49:00+11:00,2025-10-10,11:49,9,16,25
8,2025-10-10T11:41:00+11:00,2025-10-10,11:41,1,5,6
8,2025-10-10T11:44:00+11:00,2025-10-10,11:44,1,2,3
8,2025-10-10T11:45:00+11:00,2025-10-10,11:45,2,6,8
8,2025-10-10T11:46:00+11:00,2025-10-10,11:46,1,4,5
8,2025-10-10T11:47:00+11:00,2025-10-10,11:47,1,1,2
8,2025-10-10T11:48:00+11:00,2025-10-10,11:48,1,4,5
8,2025-10-10T11:54:00+11:00,2025-10-10,11:54,1,4,5
14,2025-10-10T11:41:00+11:00,2025-10-10,11:41,8,2,10
14,2025-10-10T11:43:00+11:00,2025-10-10,11:43,4,2,6
14,2025-10-10T11:49:00+11:00,2025-10-10,11:49,3,2,5
14,2025-10-10T11:50:00+11:00,2025-10-10,11:50,11,2,13
21,2025-10-10T11:40:00+11:00,2025-10-10,11:40,19,12,31
28,2025-10-10T11:42:00+11:00,2025-10-10,11:42,4,7,11
28,2025-10-10T11:46:00+11:00,2025-10-10,11:46,8,6,14
28,2025-10-10T11:48:00+11:00,2025-10-10,11:48,17,3,20
28,2025-10-10T11:51:00+11:00,2025-10-10,11:51,14,17,31
28,2025-10-10T11:52:00+11:00,2025-10-10,11:52,8,10,18
29,2025-10-10T11:42:00+11:00,2025-10-10,11:42,3,4,7
29,2025-10-10T11:47:00+11:00,2025-10-10,11:47,1,3,4
29,2025-10-10T11:49:00+11:00,2025-10-10,11:49,3,4,7
29,2025-10-10T11:50:00+11:00,2025-10-10,11:50,1,2,3
31,2025-10-10T11:41:00+11:00,2025-10-10,11:41,2,2,4
31,2025-10-10T11:45:00+11:00,2025-10-10,11:45,6,2,8
31,2025-10-10T11:48:00+11:00,2025-10-10,11:48,1,3,4
31,2025-10-10T11:51:00+11:00,2025-10-10,11:51,5,1,6
36,2025-10-10T11:46:00+11:00,2025-10-10,11:46,6,3,9
36,2025-10-10T11:51:00+11:00,2025-10-10,11:51,0,1,1
36,2025-10-10T11:52:00+11:00,2025-10-10,11:52,2,2,4
37,2025-10-10T11:41:00+11:00,2025-10-10,11:41,0,2,2
37,2025-10-10T11:44:00+11:00,2025-10-10,11:44,1,2,3
37,2025-10-10T11:45:00+11:00,2025-10-10,11:45,0,4,4
37,2025-10-10T11:48:00+11:00,2025-10-10,11:48,0,1,1
39,2025-10-10T11:50:00+11:00,2025-10-10,11:50,0,2,2
39,2025-10-10T11:53:00+11:00,2025-10-10,11:53,2,1,3
39,2025-10-10T11:54:00+11:00,2025-10-10,11:54,7,0,7
40,2025-10-10T11:42:00+11:00,2025-10-10,11:42,0,4,4
40,2025-10-10T11:43:00+11:00,2025-10-10,11:43,4,0,4
40,2025-10-10T11:48:00+11:00,2025-10-10,11:48,1,3,4
40,2025-10-10T11:52:00+11:00,2025-10-10,11:52,2,4,6
41,2025-10-10T11:40:00+11:00,2025-10-10,11:40,22,21,43
41,2025-10-10T11:41:00+11:00,2025-10-10,11:41,41,21,62
41,2025-10-10T11:43:00+11:00,2025-10-10,11:43,52,14,66
41,2025-10-10T11:47:00+11:00,2025-10-10,11:47,20,21,41
41,2025-10-10T11:50:00+11:00,2025-10-10,11:50,38,21,59
41,2025-10-10T11:51:00+11:00,2025-10-10,11:51,48,10,58
41,2025-10-10T11:52:00+11:00,2025-10-10,11:52,21,26,47
41,2025-10-10T11:54:00+11:00,2025-10-10,11:54,23,46,69
42,2025-10-10T11:44:00+11:00,2025-10-10,11:44,5,5,10
42,2025-10-10T11:45:00+11:00,2025-10-10,11:45,3,2,5
42,2025-10-10T11:48:00+11:00,2025-10-10,11:48,10,8,18
42,2025-10-10T11:51:00+11:00,2025-10-10,11:51,6,3,9
44,2025-10-10T11:40:00+11:00,2025-10-10,11:40,3,4,7
45,2025-10-10T11:45:00+11:00,2025-10-10,11:45,9,7,16
45,2025-10-10T11:47:00+11:00,2025-10-10,11:47,3,17,20
45,2025-10-10T11:49:00+11:00,2025-10-10,11:49,17,11,28
45,2025-10-10T11:51:00+11:00,2025-10-10,11:51,4,5,9
45,2025-10-10T11:54:00+11:00,2025-10-10,11:54,12,10,22
47,2025-10-10T11:40:00+11:00,2025-10-10,11:40,7,13,20
47,2025-10-10T11:46:00+11:00,2025-10-10,11:46,9,28,37
47,2025-10-10T11:50:00+11:00,2025-10-10,11:50,14,12,26
47,2025-10-10T11:51:00+11:00,2025-10-10,11:51,14,18,32
47,2025-10-10T11:53:00+11:00,2025-10-10,11:53,9,9,18
47,2025-10-10T11:54:00+11:00,2025-10-10,11:54,23,3,26
50,2025-10-10T11:40:00+11:00,2025-10-10,11:40,0,2,2
50,2025-10-10T11:44:00+11:00,2025-10-10,11:44,0,7,7
50,2025-10-10T11:46:00+11:00,2025-10-10,11:46,5,5,10
50,2025-10-10T11:47:00+11:00,2025-10-10,11:47,3,2,5
50,2025-10-10T11:49:00+11:00,2025-10-10,11:49,3,1,4
50,2025-10-10T11:51:00+11:00,2025-10-10,11:51,3,3,6
50,2025-10-10T11:52:00+11:00,2025-10-10,11:52,2,1,3
50,2025-10-10T11:53:00+11:00,2025-10-10,11:53,4,5,9
54,2025-10-10T11:41:00+11:00,2025-10-10,11:41,0,7,7
54,2025-10-10T11:53:00+11:00,2025-10-10,11:53,7,4,11
54,2025-10-10T11:54:00+11:00,2025-10-10,11:54,0,1,1
59,2025-10-10T11:40:00+11:00,2025-10-10,11:40,129,67,196
59,2025-10-10T11:45:00+11:00,2025-10-10,11:45,60,80,140
61,2025-10-10T11:40:00+11:00,2025-10-10,11:40,4,9,13
61,2025-10-10T11:41:00+11:00,2025-10-10,11:41,1,16,17
61,2025-10-10T11:44:00+11:00,2025-10-10,11:44,6,10,16
61,2025-10-10T11:53:00+11:00,2025-10-10,11:53,17,5,22
66,2025-10-10T11:42:00+11:00,2025-10-10,11:42,9,18,27
66,2025-10-10T11:47:00+11:00,2025-10-10,11:47,3,32,35
66,2025-10-10T11:52:00+11:00,2025-10-10,11:52,15,17,32
69,2025-10-10T11:43:00+11:00,2025-10-10,11:43,2,1,3
69,2025-10-10T11:46:00+11:00,2025-10-10,11:46,2,2,4
69,2025-10-10T11:47:00+11:00,2025-10-10,11:47,4,5,9
69,2025-10-10T11:48:00+11:00,2025-10-10,11:48,3,1,4
69,2025-10-10T11:49:00+11:00,2025-10-10,11:49,5,4,9
69,2025-10-10T11:51:00+11:00,2025-10-10,11:51,6,2,8
69,2025-10-10T11:52:00+11:00,2025-10-10,11:52,4,5,9
69,2025-10-10T11:54:00+11:00,2025-10-10,11:54,2,1,3
70,2025-10-10T11:40:00+11:00,2025-10-10,11:40,1,1,2
70,2025-10-10T11:47:00+11:00,2025-10-10,11:47,0,1,1
70,2025-10-10T11:49:00+11:00,2025-10-10,11:49,5,1,6
70,2025-10-10T11:50:00+11:00,2025-10-10,11:50,3,3,6
70,2025-10-10T11:51:00+11:00,2025-10-10,11:51,1,4,5
70,2025-10-10T11:54:00+11:00,2025-10-10,11:54,1,0,1
71,2025-10-10T11:40:00+11:00,2025-10-10,11:40,0,1,1
71,2025-10-10T11:43:00+11:00,2025-10-10,11:43,1,1,2
71,2025-10-10T11:47:00+11:00,2025-10-10,11:47,0,1,1
71,2025-10-10T11:49:00+11:00,2025-10-10,11:49,1,1,2
75,2025-10-10T11:40:00+11:00,2025-10-10,11:40,0,1,1
77,2025-10-10T11:45:00+11:00,2025-10-10,11:45,5,2,7
78,2025-10-10T11:54:00+11:00,2025-10-10,11:54,1,0,1
87,2025-10-10T11:41:00+11:00,2025-10-10,11:41,1,0,1
87,2025-10-10T11:42:00+11:00,2025-10-10,11:42,2,2,4
87,2025-10-10T11:44:00+11:00,2025-10-10,11:44,3,0,3
87,2025-10-10T11:51:00+11:00,2025-10-10,11:51,1,6,7
87,2025-10-10T11:52:00+11:00,2025-10-10,11:52,1,0,1
107,2025-10-10T11:45:00+11:00,2025-10-10,11:45,9,17,26
108,2025-10-10T11:42:00+11:00,2025-10-10,11:42,9,4,13
108,2025-10-10T11:47:00+11:00,2025-10-10,11:47,2,4,6
108,2025-10-10T11:52:00+11:00,2025-10-10,11:52,4,1,5
108,2025-10-10T11:53:00+11:00,2025-10-10,11:53,1,5,6
108,2025-10-10T11:54:00+11:00,2025-10-10,11:54,4,2,6
124,2025-10-10T11:45:00+11:00,2025-10-10,11:45,0,1,1
132,2025-10-10T11:40:00+11:00,2025-10-10,11:40,7,11,18
132,2025-10-10T11:50:00+11:00,2025-10-10,11:50,11,19,30
133,2025-10-10T11:45:00+11:00,2025-10-10,11:45,41,31,72
135,2025-10-10T11:50:00+11:00,2025-10-10,11:50,29,25,54
143,2025-10-10T11:40:00+11:00,2025-10-10,11:40,14,38,52
162,2025-10-10T11:40:00+11:00,2025-10-10,11:40,44,47,91
165,2025-10-10T11:40:00+11:00,2025-10-10,11:40,4,1,5
165,2025-10-10T11:45:00+11:00,2025-10-10,11:45,7,1,8
166,2025-10-10T11:45:00+11:00,2025-10-10,11:45,8,5,13
179,2025-10-10T11:40:00+11:00,2025-10-10,11:40,1,6,7
181,2025-10-10T11:42:00+11:00,2025-10-10,11:42,3,18,21
181,2025-10-10T11:43:00+11:00,2025-10-10,11:43,17,7,24
181,2025-10-10T11:44:00+11:00,2025-10-10,11:44,19,18,37
181,2025-10-10T11:45:00+11:00,2025-10-10,11:45,6,18,24
181,2025-10-10T11:47:00+11:00,2025-10-10,11:47,10,21,31
181,2025-10-10T11:48:00+11:00,2025-10-10,11:48,8,14,22
181,2025-10-10T11:49:00+11:00,2025-10-10,11:49,16,10,26
181,2025-10-10T11:50:00+11:00,2025-10-10,11:50,17,3,20
181,2025-10-10T11:52:00+11:00,2025-10-10,11:52,29,10,39
181,2025-10-10T11:54:00+11:00,2025-10-10,11:54,2,14,16
182,2025-10-10T11:40:00+11:00,2025-10-10,11:40,17,9,26
185,2025-10-10T11:40:00+11:00,2025-10-10,11:40,55,57,112
1,2025-10-10T11:40:00+11:00,2025-10-10,11:40,17,6,23
1,2025-10-10T11:47:00+11:00,2025-10-10,11:47,19,13,32
1,2025-10-10T11:50:00+11:00,2025-10-10,11:50,21,9,30
1,2025-10-10T11:54:00+11:00,2025-10-10,11:54,8,21,29
2,2025-10-10T11:41:00+11:00,2025-10-10,11:41,9,9,18
2,2025-10-10T11:43:00+11:00,2025-10-10,11:43,6,9,15
2,2025-10-10T11:44:00+11:00,2025-10-10,11:44,6,12,18
2,2025-10-10T11:45:00+11:00,2025-10-10,11:45,7,3,10
2,2025-10-10T11:46:00+11:00,2025-10-10,11:46,24,21,45
2,2025-10-10T11:49:00+11:00,2025-10-10,11:49,7,6,13
9,2025-10-10T11:40:00+11:00,2025-10-10,11:40,3,3,6
9,2025-10-10T11:42:00+11:00,2025-10-10,11:42,3,6,9
9,2025-10-10T11:47:00+11:00,2025-10-10,11:47,4,5,9
9,2025-10-10T11:52:00+11:00,2025-10-10,11:52,5,3,8
9,2025-10-10T11:53:00+11:00,2025-10-10,11:53,1,7,8
9,2025-10-10T11:54:00+11:00,2025-10-10,11:54,7,6,13
10,2025-10-10T11:46:00+11:00,2025-10-10,11:46,5,0,5
10,2025-10-10T11:47:00+11:00,2025-10-10,11:47,3,2,5
11,2025-10-10T11:49:00+11:00,2025-10-10,11:49,1,0,1
12,2025-10-10T11:40:00+11:00,2025-10-10,11:40,0,1,1
12,2025-10-10T11:42:00+11:00,2025-10-10,11:42,0,6,6
12,2025-10-10T11:53:00+11:00,2025-10-10,11:53,0,1,1
17,2025-10-10T11:40:00+11:00,2025-10-10,11:40,1,10,11
17,2025-10-10T11:41:00+11:00,2025-10-10,11:41,4,2,6
17,2025-10-10T11:42:00+11:00,2025-10-10,11:42,9,1,10
17,2025-10-10T11:44:00+11:00,2025-10-10,11:44,2,1,3
17,2025-10-10T11:47:00+11:00,2025-10-10,11:47,8,2,10
17,2025-10-10T11:50:00+11:00,2025-10-10,11:50,6,6,12
17,2025-10-10T11:51:00+11:00,2025-10-10,11:51,15,3,18
17,2025-10-10T11:52:00+11:00,2025-10-10,11:52,14,3,17
17,2025-10-10T11:54:00+11:00,2025-10-10,11:54,7,2,9
3,2025-10-10T06:55:00+11:00,2025-10-10,06:55,0,1,1
18,2025-10-10T11:44:00+11:00,2025-10-10,11:44,4,3,7
3,2025-10-10T06:56:00+11:00,2025-10-10,06:56,0,1,1
18,2025-10-10T11:46:00+11:00,2025-10-10,11:46,4,5,9
3,2025-10-10T06:59:00+11:00,2025-10-10,06:59,2,2,4
18,2025-10-10T11:48:00+11:00,2025-10-10,11:48,4,2,6
3,2025-10-10T07:02:00+11:00,2025-10-10,07:02,2,3,5
18,2025-10-10T11:53:00+11:00,2025-10-10,11:53,1,3,4
3,2025-10-10T07:03:00+11:00,2025-10-10,07:03,2,1,3
18,2025-10-10T11:54:00+11:00,2025-10-10,11:54,4,0,4
3,2025-10-10T07:07:00+11:00,2025-10-10,07:07,0,2,2
19,2025-10-10T11:42:00+11:00,2025-10-10,11:42,4,3,7
19,2025-10-10T11:43:00+11:00,2025-10-10,11:43,5,4,9
19,2025-10-10T11:45:00+11:00,2025-10-10,11:45,3,2,5
4,2025-10-10T06:55:00+11:00,2025-10-10,06:55,3,2,5
19,2025-10-10T11:50:00+11:00,2025-10-10,11:50,5,6,11
4,2025-10-10T06:56:00+11:00,2025-10-10,06:56,3,0,3
19,2025-10-10T11:51:00+11:00,2025-10-10,11:51,10,2,12
4,2025-10-10T07:03:00+11:00,2025-10-10,07:03,1,3,4
19,2025-10-10T11:53:00+11:00,2025-10-10,11:53,8,8,16
4,2025-10-10T07:04:00+11:00,2025-10-10,07:04,3,5,8
6,2025-10-10T06:55:00+11:00,2025-10-10,06:55,1,15,16
6,2025-10-10T06:56:00+11:00,2025-10-10,06:56,1,4,5
6,2025-10-10T06:57:00+11:00,2025-10-10,06:57,0,2,2
20,2025-10-10T11:42:00+11:00,2025-10-10,11:42,4,1,5
6,2025-10-10T07:03:00+11:00,2025-10-10,07:03,3,8,11
20,2025-10-10T11:46:00+11:00,2025-10-10,11:46,2,3,5
20,2025-10-10T11:47:00+11:00,2025-10-10,11:47,1,4,5
20,2025-10-10T11:48:00+11:00,2025-10-10,11:48,2,2,4
20,2025-10-10T11:49:00+11:00,2025-10-10,11:49,0,6,6
20,2025-10-10T11:50:00+11:00,2025-10-10,11:50,5,5,10
20,2025-10-10T11:54:00+11:00,2025-10-10,11:54,3,2,5
8,2025-10-10T06:55:00+11:00,2025-10-10,06:55,2,0,2
8,2025-10-10T06:56:00+11:00,2025-10-10,06:56,4,0,4
8,2025-10-10T07:00:00+11:00,2025-10-10,07:00,1,1,2
8,2025-10-10T07:06:00+11:00,2025-10-10,07:06,2,2,4
8,2025-10-10T07:07:00+11:00,2025-10-10,07:07,2,1,3
23,2025-10-10T11:41:00+11:00,2025-10-10,11:41,1,7,8
23,2025-10-10T11:42:00+11:00,2025-10-10,11:42,5,2,7
23,2025-10-10T11:44:00+11:00,2025-10-10,11:44,5,0,5
23,2025-10-10T11:45:00+11:00,2025-10-10,11:45,3,3,6
23,2025-10-10T11:47:00+11:00,2025-10-10,11:47,0,1,1
14,2025-10-10T06:56:00+11:00,2025-10-10,06:56,8,2,10
14,2025-10-10T07:09:00+11:00,2025-10-10,07:09,4,0,4
24,2025-10-10T11:43:00+11:00,2025-10-10,11:43,17,9,26
24,2025-10-10T11:47:00+11:00,2025-10-10,11:47,1,4,5
24,2025-10-10T11:49:00+11:00,2025-10-10,11:49,13,7,20
24,2025-10-10T11:50:00+11:00,2025-10-10,11:50,12,7,19
24,2025-10-10T11:52:00+11:00,2025-10-10,11:52,7,12,19
24,2025-10-10T11:54:00+11:00,2025-10-10,11:54,29,4,33
28,2025-10-10T06:55:00+11:00,2025-10-10,06:55,6,1,7
28,2025-10-10T06:56:00+11:00,2025-10-10,06:56,2,1,3
28,2025-10-10T06:57:00+11:00,2025-10-10,06:57,4,4,8
28,2025-10-10T07:01:00+11:00,2025-10-10,07:01,3,4,7
28,2025-10-10T07:02:00+11:00,2025-10-10,07:02,5,1,6
28,2025-10-10T07:03:00+11:00,2025-10-10,07:03,5,1,6
28,2025-10-10T07:08:00+11:00,2025-10-10,07:08,4,0,4
25,2025-10-10T11:45:00+11:00,2025-10-10,11:45,114,240,354
25,2025-10-10T11:50:00+11:00,2025-10-10,11:50,145,225,370
27,2025-10-10T11:41:00+11:00,2025-10-10,11:41,3,4,7
27,2025-10-10T11:44:00+11:00,2025-10-10,11:44,5,1,6
27,2025-10-10T11:46:00+11:00,2025-10-10,11:46,5,2,7
27,2025-10-10T11:53:00+11:00,2025-10-10,11:53,1,6,7
29,2025-10-10T06:55:00+11:00,2025-10-10,06:55,2,1,3
29,2025-10-10T06:56:00+11:00,2025-10-10,06:56,1,2,3
29,2025-10-10T06:59:00+11:00,2025-10-10,06:59,1,2,3
29,2025-10-10T07:02:00+11:00,2025-10-10,07:02,1,2,3
29,2025-10-10T07:03:00+11:00,2025-10-10,07:03,2,0,2
29,2025-10-10T07:05:00+11:00,2025-10-10,07:05,4,1,5
29,2025-10-10T07:09:00+11:00,2025-10-10,07:09,1,1,2
30,2025-10-10T11:41:00+11:00,2025-10-10,11:41,3,4,7
30,2025-10-10T11:44:00+11:00,2025-10-10,11:44,5,5,10
30,2025-10-10T11:45:00+11:00,2025-10-10,11:45,3,5,8
30,2025-10-10T11:46:00+11:00,2025-10-10,11:46,7,2,9
30,2025-10-10T11:48:00+11:00,2025-10-10,11:48,6,7,13
30,2025-10-10T11:49:00+11:00,2025-10-10,11:49,2,3,5
31,2025-10-10T06:57:00+11:00,2025-10-10,06:57,0,1,1
30,2025-10-10T11:51:00+11:00,2025-10-10,11:51,0,5,5
31,2025-10-10T07:02:00+11:00,2025-10-10,07:02,1,0,1
30,2025-10-10T11:52:00+11:00,2025-10-10,11:52,1,6,7
31,2025-10-10T07:08:00+11:00,2025-10-10,07:08,0,3,3
30,2025-10-10T11:53:00+11:00,2025-10-10,11:53,5,5,10
36,2025-10-10T06:55:00+11:00,2025-10-10,06:55,4,0,4
36,2025-10-10T07:00:00+11:00,2025-10-10,07:00,2,2,4
36,2025-10-10T07:07:00+11:00,2025-10-10,07:07,1,1,2
35,2025-10-10T11:44:00+11:00,2025-10-10,11:44,14,13,27
35,2025-10-10T11:47:00+11:00,2025-10-10,11:47,6,16,22
35,2025-10-10T11:51:00+11:00,2025-10-10,11:51,16,21,37
35,2025-10-10T11:52:00+11:00,2025-10-10,11:52,24,7,31
37,2025-10-10T06:57:00+11:00,2025-10-10,06:57,1,0,1
